service,weekday,hour,avg_eta,eta_variability
175,1,23,16.166666666666668,13.347908700117284
175,2,0,7.5,1.7320508075688772
175,2,6,17.0625,12.109547020110128
175,2,7,16.64666666666667,10.606136083937079
175,2,9,14.8125,10.882516559448307
175,2,10,20.384937238493723,12.071319188465942
175,2,11,20.57894736842105,13.651200062921015
175,2,12,19.375,10.726136303441233
175,2,13,22.205128205128204,12.834851839840738
175,2,14,20.877094972067038,12.7990730197576
175,2,15,17.133333333333333,10.190097901300813
175,2,16,13.37037037037037,9.608282277238128
175,2,17,16.969594594594593,11.273596925192043
175,2,19,19.225,12.056464379466036
175,2,20,21.48,13.084894261373508
175,2,22,18.53846153846154,13.763571391027018
175,2,23,18.30718954248366,12.828976784562252
175,3,5,30.59375,8.609294958207633
175,3,6,20.615384615384617,11.289606773816127
175,3,8,19.725,13.10311667759494
175,3,9,18.986531986531986,11.744168496555801
175,3,11,20.055555555555557,12.950004416180134
175,3,12,21.3828125,12.907587732741987
175,3,14,20.76923076923077,13.34886915406349
175,3,15,18.96951219512195,11.920711357540243
175,3,16,18.065359477124183,12.522964800829746
175,3,17,16.27777777777778,13.140890629479712
175,3,18,21.072727272727274,11.628277388196198
175,3,19,19.5668016194332,12.739198800169554
175,3,23,21.0,1.0
175,4,9,20.77777777777778,7.710022337480251
175,4,11,16.076923076923077,11.610075200180496
175,4,12,20.428571428571427,13.009692572860287
175,4,13,23.43076923076923,13.20034236152754
175,4,21,17.666666666666668,18.0092568789868
176,1,18,15.9,12.124286343027828
176,1,19,18.944099378881987,11.068676776835707
176,1,21,18.047619047619047,11.191408269186637
176,1,22,17.931147540983606,11.576910166696699
176,1,23,18.0,12.569805089976535
176,2,5,24.708333333333332,9.409969989923855
176,2,7,16.284153005464482,10.394214378580482
176,2,8,16.50625,11.425447089500194
176,2,10,15.509803921568627,9.149739051669608
176,2,11,21.64761904761905,12.272801025912752
176,2,13,15.333333333333334,13.503086067019396
176,2,14,22.533333333333335,13.191679751761953
176,2,15,15.8875,11.66623793666736
176,2,17,13.527638190954773,8.91474717089376
176,2,18,17.433333333333334,10.101110754701546
176,2,20,20.86857142857143,12.099201346982003
176,2,21,20.29605263157895,12.948619203682673
176,2,23,19.639344262295083,11.684794659278708
176,3,0,10.285714285714286,4.715728494951256
176,3,6,15.683962264150944,11.301936560078893
176,3,7,9.38888888888889,6.622352720563558
176,3,9,10.7396449704142,9.454950951340324
176,3,10,14.363095238095237,9.551264514983696
176,3,12,17.573033707865168,11.053427150054828
176,3,13,18.786585365853657,11.219923801400455
176,3,15,11.444444444444445,8.427797919847022
176,3,16,13.303571428571429,9.055555846243506
176,3,17,8.333333333333334,7.788880963698615
176,3,19,13.431693989071038,9.72277720433742
176,3,20,18.738095238095237,12.010279182412415
176,3,21,16.644628099173552,11.245635823236965
176,4,6,11.981132075471699,8.516901809450006
176,4,7,9.11111111111111,6.489307444643929
176,4,13,18.22222222222222,11.399317718374395
177,2,5,41.0,
177,2,8,16.983333333333334,11.007688632930527
177,2,18,15.055555555555555,10.655804328355227
177,3,7,18.68,12.549534286610433
177,3,16,21.76923076923077,11.99318716861946
177,3,17,25.5,8.103497187428813
177,4,6,22.053571428571427,12.779841573718771
177,4,7,28.571428571428573,8.92295061171178
178,1,18,21.379310344827587,13.359834522306025
178,1,19,20.58966565349544,13.293543828107792
178,1,22,20.741935483870968,13.260926114752401
178,1,23,18.68548387096774,11.618856929549104
178,2,5,23.473684210526315,11.832017602146895
178,2,7,19.830985915492956,11.204572938241341
178,2,8,18.74848484848485,11.873462049495217
178,2,11,18.410179640718564,13.031355739141832
178,2,12,16.942028985507246,11.88038925136097
178,2,14,21.065934065934066,12.774112459294402
178,2,15,21.515695067264573,12.749791566440539
178,2,17,21.455357142857142,12.287757323917173
178,2,18,20.256756756756758,12.58038377341466
178,2,20,19.67058823529412,12.006335862382667
178,2,21,25.253061224489795,12.535574003231703
178,3,0,19.73076923076923,7.3786594571517785
178,3,6,21.706349206349206,12.262507058716801
178,3,7,21.99604743083004,13.605699676248966
178,3,9,22.103448275862068,11.194926677739698
178,3,10,17.62142857142857,11.360478470123892
178,3,12,20.37878787878788,10.712702957797562
178,3,13,22.934426229508198,12.424335273517991
178,3,16,20.21171171171171,13.355062346146306
178,3,17,14.311475409836065,13.288517579231774
178,3,19,21.15909090909091,13.850504255425923
178,3,20,19.94871794871795,11.997694335401365
178,3,21,22.757322175732217,13.067363394213805
178,3,22,16.666666666666668,13.096379328469052
178,4,5,41.0,0.0
178,4,6,22.32051282051282,13.639594724604073
178,4,7,20.514285714285716,12.983933466523299
178A,2,5,20.416666666666668,9.705300466387278
178A,3,7,29.692307692307693,13.978463288124194
178A,4,7,30.0,7.862453931068964
179,1,19,11.985507246376812,8.453145522479275
179,1,22,10.246376811594203,6.886486761386281
179,2,4,31.076923076923077,8.25553427428208
179,2,5,29.6,10.737783756436894
179,2,7,6.666666666666667,5.278888771954441
179,2,8,7.031746031746032,4.575419085223511
179,2,11,4.72463768115942,3.7214958171136705
179,2,14,5.6521739130434785,4.361685072903798
179,2,17,5.27536231884058,3.9440351760266683
179,2,20,6.555555555555555,5.8199480128086085
179,2,21,7.0,4.726675725563807
179,3,0,7.1875,6.8723479733397275
179,3,6,6.9855072463768115,4.769673665070834
179,3,9,6.148148148148148,4.3385898427209995
179,3,10,5.880952380952381,4.489567206869076
179,3,13,6.115942028985507,4.545638607449026
179,3,16,6.0,4.468846409902014
179,3,19,7.555555555555555,6.381061723408473
179,3,20,7.476190476190476,5.237007594819752
179,4,5,14.183673469387756,11.859724331724145
179A,2,7,7.0,7.0
179A,2,8,8.9,5.566835292373378
179B,2,14,32.166666666666664,6.242696882583369
179B,2,17,21.076923076923077,14.438623416165619
179B,3,16,15.827586206896552,14.667916799983272
17A,1,21,11.222222222222221,4.236088342379611
17A,2,7,16.833333333333332,13.509816857202452
17A,2,13,21.22222222222222,4.437842318564783
17A,2,16,35.285714285714285,5.0600786164244145
17A,2,19,17.0,14.60593486680443
17A,2,20,18.928571428571427,13.78663949522974
17A,3,5,39.666666666666664,2.658320271650252
17A,3,12,27.545454545454547,8.165336935652274
17A,3,15,25.333333333333332,4.55521678957215
17A,3,18,21.263157894736842,14.035043859580592
17A,4,11,22.5,17.633616884928752
17A,4,12,31.0,1.0
18,1,21,19.945121951219512,13.076111806842148
18,2,0,17.5,13.54319688323927
18,2,6,17.68888888888889,11.592886822341615
18,2,7,19.333333333333332,12.01169021222184
18,2,9,20.095238095238095,11.936937471163874
18,2,10,17.73076923076923,12.579538240707949
18,2,13,21.51923076923077,13.105758967497609
18,2,16,21.331460674157302,13.036984292247109
18,2,19,21.485714285714284,12.907242802098068
18,2,20,19.75,14.632453507603364
18,2,22,20.057692307692307,13.170694536361239
18,2,23,22.266666666666666,12.870761328497286
18,3,5,21.503496503496503,11.654579058914164
18,3,8,18.366013071895424,12.228499732606378
18,3,11,19.442857142857143,12.737115893105825
18,3,12,18.82051282051282,12.324284531110871
18,3,15,20.444444444444443,12.469055427940514
18,3,18,19.9375,12.6197832220458
18,4,10,14.333333333333334,14.502873278538061
18,4,11,19.00595238095238,12.65265919545301
18,4,12,23.666666666666668,12.951833846988619
180,1,19,16.255555555555556,13.327812527438322
180,1,22,18.721739130434784,12.017930920735093
180,1,23,16.0,9.899494936611665
180,2,5,16.90909090909091,11.98343413228001
180,2,7,6.133333333333334,4.838338951491908
180,2,8,7.9105691056910565,5.814070172310092
180,2,11,19.6,11.708077116565379
180,2,14,17.19047619047619,10.883336097368995
180,2,15,22.47887323943662,12.095877875103422
180,2,17,10.962962962962964,8.364216278893915
180,2,18,10.117117117117116,6.591645868051111
180,2,20,14.238095238095237,12.202068520971196
180,2,21,17.162393162393162,11.264038952957588
180,3,6,9.873015873015873,7.1312399127565715
180,3,7,9.066666666666666,6.314576302007433
180,3,9,7.238095238095238,7.71948678284225
180,3,10,16.4017094017094,10.080759951049659
180,3,13,19.926470588235293,11.817521425246738
180,3,16,10.088888888888889,7.84121018175306
180,3,17,4.0,1.0
180,3,19,8.571428571428571,8.028520589569592
180,3,20,16.095238095238095,8.048055434910435
180,3,21,17.77027027027027,10.556498092679593
180,4,5,40.0,
180,4,6,11.209876543209877,8.52747918405949
180,4,7,11.666666666666666,10.49625783655435
180A,1,22,37.294117647058826,4.058397249567139
180A,1,23,39.0,
180A,2,17,39.333333333333336,5.507570547286102
180A,2,18,32.05263157894737,4.564034329047618
181,1,19,16.58823529411765,10.323132219608997
181,1,22,17.294117647058822,10.636341697495542
181,2,4,39.0,1.4142135623730951
181,2,5,24.285714285714285,7.6690472494492905
181,2,7,19.5,11.426785574754984
181,2,8,14.585365853658537,9.038737770718036
181,2,11,14.823529411764707,9.725648322560179
181,2,14,15.92156862745098,10.684274682457207
181,2,17,10.529411764705882,6.815725760845928
181,2,20,13.4,8.797726979169108
181,2,21,11.944444444444445,8.838049055708568
181,3,0,17.06382978723404,11.410148524962421
181,3,6,10.5,7.725961182304515
181,3,9,9.2,7.042726744663604
181,3,10,9.86111111111111,6.651112808192445
181,3,13,17.941176470588236,11.29674601769179
181,3,16,11.980392156862745,8.223114242374189
181,3,19,6.8,5.492852498604762
181,3,20,10.38888888888889,6.770852564075255
181,4,5,19.238095238095237,12.070543714004108
181M,2,7,9.666666666666666,4.509249752822894
181M,2,8,5.5,4.83359455929398
181M,3,6,10.941176470588236,10.454495233545963
181M,4,5,42.0,0.0
182,1,22,10.243243243243244,7.78444323382027
182,2,8,12.55952380952381,8.539939545251796
182,2,14,20.125827814569536,11.827259268746689
182,2,20,26.666666666666668,13.650396819628845
182,2,21,22.143939393939394,12.666076936976111
182,3,6,14.263473053892216,9.785164325512453
182,3,9,14.142857142857142,8.538214034626849
182,3,10,6.2727272727272725,4.197401793750726
182,3,13,18.75,13.574315754128127
182,3,16,13.944444444444445,9.402579259545016
182,3,19,31.923076923076923,8.548504142651105
182,3,20,33.1025641025641,7.062856406637666
182,4,5,32.42424242424242,7.2746286939271565
182M,1,19,12.827380952380953,8.722602632949043
182M,1,22,20.248175182481752,11.696392745765813
182M,2,11,22.26,12.820926706605947
182M,2,17,10.702380952380953,7.71619303903699
182M,2,20,6.0,
182M,2,21,1.5,2.1213203435596424
182M,3,9,21.307692307692307,10.387566532231622
182M,3,10,24.3,12.430552846426288
182M,3,13,1.0,
182M,3,16,15.331325301204819,10.987810631575156
182M,3,19,11.6875,10.309524252970194
182M,3,20,15.27659574468085,11.586425367755249
183,1,18,17.747474747474747,12.28433832356571
183,1,19,20.26865671641791,12.957485363917199
183,1,22,20.496644295302012,13.429809602539313
183,2,7,18.09375,11.36854212289333
183,2,8,13.972222222222221,10.69681040023867
183,2,10,17.746031746031747,12.297348591711657
183,2,11,16.182692307692307,11.468627043955099
183,2,14,18.15277777777778,13.873211820483613
183,2,17,12.41025641025641,8.176030828348242
183,2,18,13.777777777777779,8.684548557512864
183,2,20,19.983606557377048,14.258905758950192
183,2,21,20.714285714285715,13.635100527189177
183,2,23,12.386363636363637,8.570408552012813
183,3,0,9.714285714285714,6.378190862722649
183,3,6,14.116959064327485,9.21305366081941
183,3,9,13.292929292929292,9.60681361650659
183,3,10,13.680555555555555,10.592086321625095
183,3,12,22.736263736263737,13.089296021164406
183,3,13,21.515625,12.998158828715239
183,3,16,11.649122807017545,7.4221240690650285
183,3,19,25.39189189189189,11.843520357305339
183,3,20,21.1,13.244378404516914
183,4,5,15.0,11.224972160321824
183,4,6,10.484848484848484,11.576164121053907
183B,2,8,20.633333333333333,8.668147530423983
184,1,18,17.333333333333332,12.533591228810245
184,1,19,21.761904761904763,13.250924357832416
184,1,21,17.933333333333334,12.292227242233713
184,1,22,19.451923076923077,13.212144904022935
184,2,5,31.64516129032258,8.023084972323193
184,2,7,12.688888888888888,8.036344211320735
184,2,8,10.11965811965812,6.486275156000678
184,2,10,15.433333333333334,9.231443019912165
184,2,11,12.363636363636363,7.928374714102331
184,2,14,11.035087719298245,7.119622422823042
184,2,15,12.458333333333334,8.427307016247795
184,2,17,10.133333333333333,6.794382706591994
184,2,18,11.076923076923077,6.815491793110962
184,2,20,11.772727272727273,8.031518250758205
184,2,21,16.974358974358974,11.44361103069091
184,3,6,17.022222222222222,12.010391123918279
184,3,7,13.2991452991453,9.516106996384456
184,3,9,9.333333333333334,6.438520439863917
184,3,10,9.427350427350428,6.11853633516732
184,3,12,11.422222222222222,7.58134339525441
184,3,13,10.017094017094017,7.023339055069455
184,3,15,10.166666666666666,6.77766785916774
184,3,16,9.522727272727273,6.986864348277792
184,3,19,6.777777777777778,5.221846107238011
184,3,21,14.196581196581196,9.283132011081207
184,4,6,11.410526315789474,6.8564222679025155
184,4,7,11.375,9.324173818162356
184,4,13,10.866666666666667,7.677703200618112
185,1,18,20.329113924050635,13.2884386987696
185,1,19,21.05128205128205,13.373833274182216
185,1,21,21.4,14.309088021254183
185,1,22,20.758169934640524,12.835511053216697
185,2,7,15.575757575757576,10.207131269703419
185,2,8,15.12280701754386,10.357452407301123
185,2,10,20.846153846153847,13.838185741468589
185,2,11,21.54237288135593,12.658075980150398
185,2,14,16.47867298578199,10.66696146060706
185,2,17,15.432098765432098,9.952606040449709
185,2,18,12.88888888888889,9.347922111289874
185,2,20,18.772727272727273,12.507362302252217
185,2,21,21.29591836734694,12.795141783959172
185,2,23,6.666666666666667,8.574097708514378
185,3,0,2.0,1.0
185,3,6,16.17142857142857,10.283034890627341
185,3,9,17.779816513761467,11.5006906380098
185,3,10,16.892156862745097,10.891823495827468
185,3,12,18.011764705882353,12.112070050010384
185,3,13,18.96124031007752,11.050596067616098
185,3,15,22.083333333333332,12.046708612969647
185,3,16,19.74054054054054,12.000802950026236
185,3,19,19.296296296296298,11.671724167100734
185,3,20,19.58,12.861484275843814
185,4,5,22.318181818181817,13.334293481990256
185,4,6,15.074074074074074,9.400625936309213
185,4,13,17.636363636363637,10.642111888837922
185,4,21,13.7,8.654478609367523
186,1,18,21.139130434782608,13.959771121459667
186,1,19,20.033333333333335,12.181057463108047
186,1,20,17.3953488372093,12.666302378628258
186,1,21,23.182692307692307,13.02854552535885
186,1,22,23.625,11.324511698850035
186,1,23,21.589285714285715,13.71764197297412
186,2,5,28.125,8.687217157150144
186,2,7,16.83221476510067,11.287641343021996
186,2,8,22.39344262295082,14.073946009707193
186,2,9,23.0,13.848156143379832
186,2,10,20.573529411764707,12.887911276875322
186,2,11,25.428571428571427,9.032568936205337
186,2,12,20.50769230769231,13.709170148256469
186,2,13,20.792207792207794,12.667132835493742
186,2,14,19.914893617021278,13.126031584876417
186,2,15,18.083333333333332,12.62431144405982
186,2,17,19.553719008264462,12.764501826826317
186,2,18,20.326732673267326,12.569891734530643
186,2,20,21.027522935779817,13.134953873226348
186,2,21,21.454545454545453,14.529050259236032
186,2,22,20.5,13.868429375143148
186,2,23,22.19191919191919,12.436513691936737
186,3,0,0.0,0.0
186,3,5,22.866666666666667,13.855719121754468
186,3,6,23.8018018018018,11.50400706459182
186,3,7,16.582417582417584,11.565337036032314
186,3,9,18.833333333333332,11.939374430868922
186,3,10,19.528846153846153,13.284750532620686
186,3,12,19.928057553956833,13.196200753076782
186,3,13,20.285714285714285,12.864843632188938
186,3,14,20.73913043478261,13.313695043199871
186,3,15,20.717241379310344,12.069074027974155
186,3,16,17.871794871794872,12.03105518227393
186,3,17,19.65277777777778,12.577825023274846
186,3,18,23.095238095238095,13.575362838262414
186,3,19,20.88235294117647,12.673324761815453
186,3,20,18.4375,13.045670397838215
186,3,22,19.901960784313726,12.329241504587026
186,4,6,18.135135135135137,11.02563216167511
186,4,8,19.397058823529413,13.43546177142466
186,4,12,22.27777777777778,14.16626297002663
186,4,13,19.705882352941178,13.239536926033452
186,4,21,20.953488372093023,11.349330771904556
187,1,19,16.209606986899562,11.478801756156605
187,1,22,15.965174129353233,11.62814607297859
187,1,23,16.0,10.975497185163798
187,2,5,24.642857142857142,11.22244186337966
187,2,7,9.933333333333334,7.52582854163548
187,2,8,9.812785388127853,7.800648114955802
187,2,11,16.570048309178745,10.709476408728447
187,2,12,17.296296296296298,9.614951557199518
187,2,14,17.824175824175825,10.778160435284974
187,2,15,16.321428571428573,11.262893718885872
187,2,17,12.592592592592593,9.262244533004612
187,2,18,15.202898550724637,11.207114215236118
187,2,20,18.285714285714285,11.463607011507575
187,2,21,19.98578199052133,12.415995318246607
187,3,0,5.6923076923076925,7.23198025865243
187,3,6,8.269662921348315,6.189734986513449
187,3,7,12.794326241134751,8.585301168272977
187,3,9,19.0,9.777525249264253
187,3,10,14.253521126760564,9.1162072807003
187,3,13,16.94420600858369,10.78957724198802
187,3,16,15.212871287128714,10.574033372580448
187,3,17,13.555555555555555,8.692761503923972
187,3,19,17.894736842105264,12.064155985775498
187,3,20,17.23611111111111,11.985311498070889
187,3,21,22.580357142857142,12.49838792693685
187,3,22,16.416666666666668,11.162501927227709
187,4,5,38.0,5.163977794943222
187,4,6,10.58695652173913,7.565507842689995
187,4,7,11.933333333333334,8.744625118806892
188,1,18,22.068493150684933,13.053554164840907
188,1,19,19.489655172413794,12.077939739561977
188,1,21,26.333333333333332,15.50268793897798
188,1,22,20.37769784172662,12.099070842777605
188,2,5,26.979591836734695,9.929941666324059
188,2,7,12.022988505747126,8.487293476414045
188,2,8,10.790849673202615,8.259487045028283
188,2,10,23.83703703703704,11.93902881585358
188,2,11,19.127777777777776,12.183893826571088
188,2,14,20.625615763546797,12.694340127685804
188,2,15,19.846153846153847,12.73311476185075
188,2,17,11.06060606060606,7.983254278137753
188,2,18,9.978947368421053,8.147547532544552
188,2,20,20.319018404907975,11.407548681980627
188,2,21,19.31081081081081,11.525689349638576
188,2,23,3.642857142857143,3.5432957899313258
188,3,6,16.88738738738739,10.674150423383429
188,3,7,13.40952380952381,11.809135347504391
188,3,9,14.281609195402298,10.15805758064537
188,3,10,15.007633587786259,10.66157455769666
188,3,12,21.92156862745098,12.199293234362255
188,3,13,19.319148936170212,12.243551742469037
188,3,15,12.0,12.529964086141668
188,3,16,18.70863309352518,12.134832056000963
188,3,17,12.75,10.742439201596628
188,3,19,14.447154471544716,12.125845079242067
188,3,20,19.583333333333332,12.957924271211024
188,3,21,18.533980582524272,12.263300529709454
188,4,5,24.083333333333332,7.50101003299899
188,4,6,13.177083333333334,9.711626013421304
188,4,7,12.277777777777779,8.923840016210546
188e,2,7,28.615384615384617,9.622356446824428
188e,3,7,22.03448275862069,12.497093258093171
188e,4,6,33.333333333333336,10.654348948441266
188e,4,7,14.25,9.254342609978147
189,1,18,17.571428571428573,11.14897535955409
189,1,19,17.607843137254903,11.076242018613621
189,1,21,11.666666666666666,9.912954487269005
189,1,22,15.725,9.877701521192678
189,2,7,7.261904761904762,5.254774942661727
189,2,8,7.862745098039215,5.603640273404912
189,2,10,22.555555555555557,15.756832733064655
189,2,11,19.397260273972602,12.043601028055656
189,2,14,11.529411764705882,7.661208628347018
189,2,15,18.928571428571427,13.126760708182939
189,2,17,27.634146341463413,9.313313313641327
189,2,18,11.333333333333334,9.51139667276403
189,2,20,30.82608695652174,7.992338228311615
189,2,21,18.405405405405407,14.4769154546499
189,2,23,1.0,
189,3,6,9.380952380952381,6.254568597364692
189,3,7,9.705882352941176,5.855917067879492
189,3,9,12.595238095238095,7.96963604704856
189,3,10,11.686274509803921,9.906543688044646
189,3,12,15.785714285714286,9.853897865103356
189,3,13,15.764705882352942,8.839882884505014
189,3,15,15.166666666666666,10.796604404472113
189,3,16,12.183908045977011,7.550648725605811
189,3,19,26.142857142857142,13.151029611096341
189,3,21,21.88235294117647,13.474475771851134
189,4,6,9.470588235294118,5.77703363734874
189,4,13,12.666666666666666,10.066445913694333
189A,2,8,13.571428571428571,7.953435915196831
189A,3,0,19.357142857142858,12.369983165569932
189A,3,7,18.75,15.56705923844749
189A,4,6,25.285714285714285,6.8548530975514685
18A,2,6,19.043478260869566,12.415087085952262
19,1,21,9.0,3.033150177620621
19,2,6,12.552631578947368,11.112927384347774
19,2,7,9.325396825396826,6.458271428274738
19,2,9,13.0,8.0
19,2,10,12.339506172839506,8.386001038589031
19,2,13,19.37719298245614,12.865808671004256
19,2,16,16.620689655172413,9.014512045908084
19,2,17,11.666666666666666,8.334978192644625
19,2,19,16.964285714285715,11.71413246770325
19,2,20,18.626168224299064,12.966228532182825
19,3,5,22.224137931034484,11.44672818786646
19,3,8,7.615384615384615,5.838237768617768
19,3,9,8.595238095238095,5.885818306986477
19,3,11,17.256410256410255,12.844654732443432
19,3,12,20.89516129032258,12.48597167190684
19,3,15,18.854545454545455,11.938998684090468
19,3,18,12.848484848484848,8.724514145817045
19,4,11,11.205128205128204,8.221216093868247
19,4,12,19.365079365079364,12.44996589528063
190,1,18,10.02020202020202,7.223798251838237
190,1,19,13.655555555555555,8.715427508400392
190,1,21,14.303030303030303,10.141302240428761
190,1,22,11.988505747126437,9.178455882794692
190,1,23,9.666666666666666,10.016652800877813
190,2,5,21.076923076923077,9.446203958774616
190,2,7,14.909090909090908,10.575376588162102
190,2,8,12.5,11.941100771723242
190,2,10,8.02020202020202,5.607902219699462
190,2,11,7.588888888888889,5.526025136365226
190,2,13,9.083333333333334,6.162136790477911
190,2,14,8.636363636363637,5.097905095589399
190,2,15,5.766666666666667,4.220075775151744
190,2,17,6.484848484848484,4.662844092164064
190,2,18,7.555555555555555,6.86320773941799
190,2,20,10.333333333333334,8.811077557217292
190,2,21,9.450704225352112,8.578692428493762
190,2,23,11.56578947368421,9.898599936443253
190,3,5,19.333333333333332,10.503967504392488
190,3,6,21.47872340425532,11.618236243360826
190,3,7,11.822222222222223,9.51589773027137
190,3,9,9.595959595959595,7.884263831304493
190,3,10,11.722222222222221,8.703644823204204
190,3,12,7.757575757575758,5.829360781792826
190,3,13,9.71111111111111,6.427197205633252
190,3,15,12.98989898989899,8.811512587026446
190,3,16,8.11111111111111,5.705260730238365
190,3,17,9.222222222222221,7.9337534902746025
190,3,18,4.6,3.646916505762094
190,3,19,7.753086419753086,7.043668902279428
190,3,20,8.692307692307692,6.6378865960137095
190,3,21,10.333333333333334,9.888645546001904
190,4,6,12.181818181818182,8.420416206513138
190,4,7,7.140350877192983,5.733481230242571
190,4,12,9.0,9.539392014169456
190,4,13,7.548387096774194,5.2285090755276675
190,4,21,6.0,6.0
190A,2,7,16.166666666666668,7.056052634999174
190A,2,8,0.6666666666666666,1.1547005383792517
190A,3,6,22.916666666666668,5.299371031861548
190A,3,7,11.827586206896552,10.603466298194466
190A,4,6,6.125,4.998213966722799
190A,4,7,5.928571428571429,4.795258647300007
191,1,18,20.926829268292682,11.596099007645714
191,2,7,20.964912280701753,12.885436009420953
191,2,10,22.11111111111111,11.241045819278165
191,2,11,20.1,13.92677896765053
191,2,14,19.886363636363637,12.643990960119243
191,2,17,19.771929824561404,12.832739302073717
191,2,20,8.666666666666666,2.3094010767585034
191,3,6,35.35294117647059,8.788779611460486
191,3,9,18.96078431372549,13.648385669102007
191,3,12,21.046511627906977,12.297799819425874
191,3,15,20.352941176470587,13.75200520138149
191,3,16,24.235294117647058,16.528495892566518
191,3,19,20.38,14.231167290457224
191,4,13,22.0,14.781745499094482
191,4,21,17.25,11.87083260208258
192,1,19,21.16860465116279,13.018230686439631
192,1,22,21.641025641025642,12.707096680125167
192,2,7,13.466666666666667,8.846845012017939
192,2,8,16.358381502890172,11.947506392262119
192,2,11,22.710843373493976,12.959171429257934
192,2,14,15.86013986013986,11.679765455995335
192,2,17,12.479166666666666,8.973467775015942
192,2,20,22.857142857142858,12.687042167543977
192,2,21,18.617021276595743,13.970095852519222
192,3,0,9.235294117647058,6.1291252614535665
192,3,6,12.317708333333334,8.430069525672899
192,3,9,19.770833333333332,12.890457656786227
192,3,10,16.444444444444443,11.420393899747802
192,3,13,21.104972375690608,12.745588675839066
192,3,16,13.484375,8.812162325044401
192,3,19,17.60759493670886,11.43513161022465
192,3,20,19.02857142857143,12.096391572515758
192,4,5,34.935483870967744,9.947190010565443
193,1,19,19.85185185185185,13.464727263321176
193,1,22,20.676923076923078,12.705759339002542
193,2,7,12.25,7.628334638812204
193,2,8,10.96135265700483,7.672195044588852
193,2,11,18.93469387755102,12.344268448675047
193,2,14,23.270531400966185,12.715492087867876
193,2,17,18.320987654320987,11.611650419591053
193,2,20,20.315217391304348,11.667489675883028
193,2,21,22.246153846153845,13.310869568075502
193,3,0,10.53125,8.123976362316908
193,3,6,17.849802371541504,11.51057010608672
193,3,9,19.04306220095694,12.916635896607735
193,3,10,13.069767441860465,11.683108174252931
193,3,13,21.76255707762557,13.119712210152775
193,3,16,18.71372549019608,12.437260180220138
193,3,19,16.528735632183906,9.883528751850992
193,3,20,16.066666666666666,9.719434949128322
193,4,5,26.823529411764707,11.389709838098529
194,1,19,22.3,13.002428922887326
194,1,22,20.9,14.832042127913827
194,2,7,10.666666666666666,8.101440201182339
194,2,11,16.047619047619047,11.872136246169813
194,2,14,16.714285714285715,12.795088343356044
194,2,17,14.952380952380953,8.517489010713136
194,2,20,18.77777777777778,12.808800079520493
194,3,6,11.80952380952381,7.877937849583782
194,3,9,20.142857142857142,12.717254870001288
194,3,13,15.19047619047619,11.504864395633039
194,3,16,14.380952380952381,9.140438668226983
194,3,19,23.5,12.467605081593987
194,4,5,41.0,
195,1,18,17.967032967032967,12.116333480241952
195,1,21,21.16551724137931,13.470138678399923
195,1,22,20.666666666666668,13.008738321884747
195,2,7,13.203980099502488,9.03123380716068
195,2,10,20.072916666666668,12.988311129761655
195,2,13,18.140350877192983,12.722924467965054
195,2,14,17.38562091503268,11.530351356657818
195,2,17,14.333333333333334,9.1106165177409
195,2,20,19.021978021978022,11.995835393337336
195,2,23,15.055172413793104,11.403446914532775
195,3,5,22.8,9.986657765906136
195,3,6,17.06417112299465,10.278704874936503
195,3,9,15.98404255319149,11.835086088185298
195,3,12,17.945273631840795,11.159838262705746
195,3,15,13.548872180451127,9.408624481159709
195,3,16,17.15686274509804,8.441261870169905
195,3,18,13.125,10.615857411035087
195,3,19,14.78048780487805,9.263059943408969
195,4,12,21.083333333333332,14.189998611911864
195,4,13,19.36111111111111,11.622350439302684
195,4,21,20.653846153846153,11.19264868632017
195A,2,7,1.0,1.4142135623730951
195A,2,17,14.894736842105264,10.021614068502723
195A,3,6,27.62162162162162,8.301108866194228
195A,3,15,30.5625,7.152430220877105
195A,3,16,39.75,3.4948942350643057
195A,3,19,15.0,14.094916341243986
196,1,18,18.98324022346369,12.387686374445856
196,1,21,18.027906976744188,12.342054949040618
196,1,22,23.057142857142857,13.047295994692128
196,2,0,12.185185185185185,7.290863814164625
196,2,6,11.066666666666666,7.882470002057308
196,2,7,13.674796747967479,9.696056965523924
196,2,10,16.141025641025642,10.695401973837965
196,2,11,15.306666666666667,11.313676647283113
196,2,13,12.862962962962962,9.152960727162146
196,2,14,13.906976744186046,8.494889879790524
196,2,16,11.271604938271604,8.20469846559152
196,2,17,12.033755274261603,8.131787896734805
196,2,19,12.090909090909092,10.025126994076299
196,2,20,15.625,10.924942004338748
196,2,23,19.206521739130434,12.868428807229652
196,3,0,21.0,17.679689719319978
196,3,5,19.747663551401867,11.284564058878924
196,3,6,17.49,11.92100886088533
196,3,8,16.571428571428573,11.096479988350724
196,3,9,14.238596491228071,11.03448107847009
196,3,12,16.327455919395465,10.75477703708311
196,3,15,12.782334384858045,9.543700465963687
196,3,16,11.64,8.665932054798168
196,3,18,15.320441988950277,12.103125024518091
196,3,19,10.691489361702128,8.877691316864608
196,4,4,7.8,3.5637059362410923
196,4,11,18.22,11.450496825510253
196,4,12,14.479166666666666,9.250188998258169
196,4,13,12.507246376811594,7.990110041953328
196,4,21,17.795454545454547,8.644340924624712
196A,2,6,21.6,8.313500208353021
196A,2,7,12.837837837837839,9.4678212720583
