id,timestamp,bus_stop,service,estimated,eta_seconds,hour,minute,weekday,eta_minutes,prev_eta_minutes,eta_change_minutes
47224,2025-11-16T21:05:50.589Z,45091,178,2025-11-16T13:16:39.000Z,648.410154,21,5,1,10.806835900000001,12.360547766666667,-1.5537118666666654
8249,2025-11-16T18:07:47.817Z,45099,170,2025-11-16T11:05:53.000Z,3485.182758,18,7,1,58.0863793,,
27794,2025-11-16T20:02:23.367Z,45099,170,2025-11-16T12:10:46.000Z,502.632866,20,2,1,8.377214433333332,58.0863793,-49.70916486666667
47228,2025-11-16T21:05:50.589Z,45099,170,2025-11-16T13:09:12.000Z,201.410154,21,5,1,3.3568359,8.377214433333332,-5.020378533333332
8256,2025-11-16T18:07:47.817Z,45101,961M,2025-11-16T11:07:39.000Z,3591.182758,18,7,1,59.85304596666666,,
27802,2025-11-16T20:02:23.367Z,45101,961M,2025-11-16T12:15:36.000Z,792.632866,20,2,1,13.210547766666668,59.85304596666666,-46.64249819999999
47236,2025-11-16T21:05:50.589Z,45101,961M,2025-11-16T13:31:05.000Z,1514.410154,21,5,1,25.240169233333333,13.210547766666668,12.029621466666665
8257,2025-11-16T18:07:47.817Z,45109,160,2025-11-16T11:05:41.000Z,3473.182758,18,7,1,57.8863793,,
27803,2025-11-16T20:02:23.367Z,45109,160,2025-11-16T12:05:41.000Z,197.632866,20,2,1,3.2938811,57.8863793,-54.5924982
47237,2025-11-16T21:05:50.589Z,45109,160,2025-11-16T13:11:22.000Z,331.410154,21,5,1,5.523502566666666,3.2938811,2.229621466666666
8263,2025-11-16T18:07:47.817Z,45111,178,2025-11-16T11:08:11.000Z,3623.182758,18,7,1,60.3863793,,
27810,2025-11-16T20:02:23.367Z,45111,178,2025-11-16T12:15:50.000Z,806.632866,20,2,1,13.4438811,60.3863793,-46.9424982
47244,2025-11-16T21:05:50.589Z,45111,178,2025-11-16T13:17:39.000Z,708.410154,21,5,1,11.806835900000001,13.4438811,-1.6370451999999993
8265,2025-11-16T18:07:47.817Z,45111,961M,2025-11-16T11:08:02.000Z,3614.182758,18,7,1,60.236379299999996,,
27812,2025-11-16T20:02:23.367Z,45111,961M,2025-11-16T12:16:00.000Z,816.632866,20,2,1,13.610547766666667,60.236379299999996,-46.625831533333326
47246,2025-11-16T21:05:50.589Z,45111,961M,2025-11-16T13:31:31.000Z,1540.410154,21,5,1,25.673502566666667,13.610547766666667,12.0629548
27816,2025-11-16T20:02:23.367Z,45119,960,2025-11-16T12:08:51.000Z,387.632866,20,2,1,6.460547766666666,,
47250,2025-11-16T21:05:50.589Z,45119,960,2025-11-16T13:20:07.000Z,856.410154,21,5,1,14.273502566666668,6.460547766666666,7.812954800000002
8272,2025-11-16T18:07:47.817Z,45121,178,2025-11-16T11:09:20.000Z,3692.182758,18,7,1,61.5363793,,
27820,2025-11-16T20:02:23.367Z,45121,178,2025-11-16T12:17:01.000Z,877.632866,20,2,1,14.627214433333334,61.5363793,-46.909164866666664
47254,2025-11-16T21:05:50.589Z,45121,178,2025-11-16T13:07:25.000Z,94.410154,21,5,1,1.5735025666666667,14.627214433333334,-13.053711866666667
8277,2025-11-16T18:07:47.817Z,45129,170,2025-11-16T11:03:39.000Z,3351.182758,18,7,1,55.85304596666666,,
27824,2025-11-16T20:02:23.367Z,45129,170,2025-11-16T12:08:36.000Z,372.632866,20,2,1,6.210547766666666,55.85304596666666,-49.6424982
47258,2025-11-16T21:05:50.589Z,45129,170,2025-11-16T13:06:57.000Z,66.410154,21,5,1,1.1068359,6.210547766666666,-5.103711866666666
8281,2025-11-16T18:07:47.817Z,45131,160,2025-11-16T11:45:33.000Z,5865.182758,18,7,1,97.75304596666666,,
27828,2025-11-16T20:02:23.367Z,45131,160,2025-11-16T12:14:39.000Z,735.632866,20,2,1,12.260547766666667,97.75304596666666,-85.4924982
47262,2025-11-16T21:05:50.589Z,45131,160,2025-11-16T13:14:55.000Z,544.410154,21,5,1,9.073502566666667,12.260547766666667,-3.1870452
8285,2025-11-16T18:07:47.817Z,45131,925M,2025-11-16T11:10:02.000Z,3734.182758,18,7,1,62.236379299999996,,
8290,2025-11-16T18:07:47.817Z,45139,178,2025-11-16T11:13:27.000Z,3939.182758,18,7,1,65.65304596666667,,
27836,2025-11-16T20:02:23.367Z,45139,178,2025-11-16T12:20:26.000Z,1082.632866,20,2,1,18.0438811,65.65304596666667,-47.60916486666667
47270,2025-11-16T21:05:50.589Z,45139,178,2025-11-16T13:14:16.000Z,505.410154,21,5,1,8.423502566666667,18.0438811,-9.620378533333334
8294,2025-11-16T18:07:47.817Z,45149,925M,2025-11-16T11:08:48.000Z,3660.182758,18,7,1,61.00304596666667,,
8297,2025-11-16T18:07:47.817Z,45191,927,2025-11-16T11:11:29.000Z,3821.182758,18,7,1,63.6863793,,
27841,2025-11-16T20:02:23.367Z,45191,927,2025-11-16T12:13:52.000Z,688.632866,20,2,1,11.477214433333334,63.6863793,-52.20916486666667
47275,2025-11-16T21:05:50.589Z,45191,927,2025-11-16T13:08:37.000Z,166.410154,21,5,1,2.7735025666666666,11.477214433333334,-8.703711866666668
8298,2025-11-16T18:07:47.817Z,45199,927,2025-11-16T11:07:46.000Z,3598.182758,18,7,1,59.96971263333333,,
27842,2025-11-16T20:02:23.367Z,45199,927,2025-11-16T12:30:20.000Z,1676.632866,20,2,1,27.9438811,59.96971263333333,-32.02583153333333
47276,2025-11-16T21:05:50.589Z,45199,927,2025-11-16T13:24:45.000Z,1134.410154,21,5,1,18.906835899999997,27.9438811,-9.037045200000001
8301,2025-11-16T18:07:47.817Z,45211,927,2025-11-16T11:12:54.000Z,3906.182758,18,7,1,65.10304596666667,,
27845,2025-11-16T20:02:23.367Z,45211,927,2025-11-16T12:15:17.000Z,773.632866,20,2,1,12.8938811,65.10304596666667,-52.20916486666667
47279,2025-11-16T21:05:50.589Z,45211,927,2025-11-16T13:10:05.000Z,254.410154,21,5,1,4.240169233333334,12.8938811,-8.653711866666665
8322,2025-11-16T18:07:47.817Z,45301,307,2025-11-16T11:12:00.000Z,3852.182758,18,7,1,64.20304596666666,,
27864,2025-11-16T20:02:23.367Z,45301,307,2025-11-16T12:08:30.000Z,366.632866,20,2,1,6.1105477666666665,64.20304596666666,-58.092498199999994
47298,2025-11-16T21:05:50.589Z,45301,307,2025-11-16T13:09:34.000Z,223.410154,21,5,1,3.723502566666667,6.1105477666666665,-2.3870451999999998
8323,2025-11-16T18:07:47.817Z,45301,307A,2025-11-16T11:10:46.000Z,3778.182758,18,7,1,62.96971263333333,,
8324,2025-11-16T18:07:47.817Z,45301,979,2025-11-16T11:05:10.000Z,3442.182758,18,7,1,57.36971263333333,,
47299,2025-11-16T21:05:50.589Z,45301,979,2025-11-16T13:16:50.000Z,659.410154,21,5,1,10.990169233333335,57.36971263333333,-46.379543399999996
8334,2025-11-16T18:07:47.817Z,45329,302,2025-11-16T11:10:23.000Z,3755.182758,18,7,1,62.5863793,,
27871,2025-11-16T20:02:23.367Z,45329,302,2025-11-16T12:10:42.000Z,498.632866,20,2,1,8.310547766666666,62.5863793,-54.27583153333333
47307,2025-11-16T21:05:50.589Z,45329,302,2025-11-16T13:10:30.000Z,279.410154,21,5,1,4.6568359,8.310547766666666,-3.653711866666666
8338,2025-11-16T18:07:47.817Z,45349,307,2025-11-16T11:04:29.000Z,3401.182758,18,7,1,56.6863793,,
27874,2025-11-16T20:02:23.367Z,45349,307,2025-11-16T12:12:19.000Z,595.632866,20,2,1,9.927214433333335,56.6863793,-46.759164866666666
47310,2025-11-16T21:05:50.589Z,45349,307,2025-11-16T13:18:36.000Z,765.410154,21,5,1,12.7568359,9.927214433333335,2.8296214666666657
8341,2025-11-16T18:07:47.817Z,45351,307A,2025-11-16T11:06:31.000Z,3523.182758,18,7,1,58.71971263333333,,
8347,2025-11-16T18:07:47.817Z,45369,307A,2025-11-16T11:20:37.000Z,4369.182758,18,7,1,72.81971263333334,,
8349,2025-11-16T18:07:47.817Z,45371,307,2025-11-16T11:08:33.000Z,3645.182758,18,7,1,60.75304596666667,,
27880,2025-11-16T20:02:23.367Z,45371,307,2025-11-16T12:05:18.000Z,174.632866,20,2,1,2.910547766666667,60.75304596666667,-57.8424982
47315,2025-11-16T21:05:50.589Z,45371,307,2025-11-16T13:22:01.000Z,970.410154,21,5,1,16.173502566666667,2.910547766666667,13.2629548
8351,2025-11-16T18:07:47.817Z,45379,307,2025-11-16T11:16:34.000Z,4126.182758,18,7,1,68.76971263333333,,
27881,2025-11-16T20:02:23.367Z,45379,307,2025-11-16T12:06:34.000Z,250.632866,20,2,1,4.177214433333334,68.76971263333333,-64.5924982
47316,2025-11-16T21:05:50.589Z,45379,307,2025-11-16T13:12:29.000Z,398.410154,21,5,1,6.640169233333333,4.177214433333334,2.4629547999999994
8352,2025-11-16T18:07:47.817Z,45379,307A,2025-11-16T11:21:59.000Z,4451.182758,18,7,1,74.1863793,,
8353,2025-11-16T18:07:47.817Z,45389,302,2025-11-16T11:08:28.000Z,3640.182758,18,7,1,60.66971263333333,,
27882,2025-11-16T20:02:23.367Z,45389,302,2025-11-16T12:09:29.000Z,425.632866,20,2,1,7.0938811,60.66971263333333,-53.575831533333336
47317,2025-11-16T21:05:50.589Z,45389,302,2025-11-16T13:14:36.000Z,525.410154,21,5,1,8.7568359,7.0938811,1.6629548000000005
8356,2025-11-16T18:07:47.817Z,45399,979,2025-11-16T11:05:48.000Z,3480.182758,18,7,1,58.00304596666667,,
27885,2025-11-16T20:02:23.367Z,45399,979,2025-11-16T12:09:50.000Z,446.632866,20,2,1,7.4438811,58.00304596666667,-50.55916486666667
47320,2025-11-16T21:05:50.589Z,45399,979,2025-11-16T13:09:26.000Z,215.410154,21,5,1,3.5901692333333335,7.4438811,-3.853711866666666
8357,2025-11-16T18:07:47.817Z,45401,302,2025-11-16T11:04:19.000Z,3391.182758,18,7,1,56.519712633333334,,
27886,2025-11-16T20:02:23.367Z,45401,302,2025-11-16T12:11:05.000Z,521.632866,20,2,1,8.6938811,56.519712633333334,-47.825831533333336
47321,2025-11-16T21:05:50.589Z,45401,302,2025-11-16T13:07:31.000Z,100.410154,21,5,1,1.6735025666666667,8.6938811,-7.020378533333334
8362,2025-11-16T18:07:47.817Z,45421,979,2025-11-16T11:04:50.000Z,3422.182758,18,7,1,57.0363793,,
27891,2025-11-16T20:02:23.367Z,45421,979,2025-11-16T12:07:31.000Z,307.632866,20,2,1,5.127214433333333,57.0363793,-51.909164866666664
47326,2025-11-16T21:05:50.589Z,45421,979,2025-11-16T13:07:15.000Z,84.410154,21,5,1,1.4068359000000001,5.127214433333333,-3.7203785333333332
8374,2025-11-16T18:07:47.817Z,45599,913M,2025-11-16T11:12:17.000Z,3869.182758,18,7,1,64.4863793,,
27902,2025-11-16T20:02:23.367Z,45599,913M,2025-11-16T12:09:50.000Z,446.632866,20,2,1,7.4438811,64.4863793,-57.0424982
47339,2025-11-16T21:05:50.589Z,45599,913M,2025-11-16T13:11:32.000Z,341.410154,21,5,1,5.690169233333333,7.4438811,-1.7537118666666665
8381,2025-11-16T18:07:47.817Z,46009,168,2025-11-16T11:13:00.000Z,3912.182758,18,7,1,65.20304596666666,,
27909,2025-11-16T20:02:23.367Z,46009,168,2025-11-16T12:05:00.000Z,156.632866,20,2,1,2.610547766666667,65.20304596666666,-62.592498199999994
47346,2025-11-16T21:05:50.589Z,46009,168,2025-11-16T13:08:00.000Z,129.410154,21,5,1,2.1568359,2.610547766666667,-0.4537118666666671
8382,2025-11-16T18:07:47.817Z,46009,169,2025-11-16T11:15:00.000Z,4032.182758,18,7,1,67.20304596666666,,
27910,2025-11-16T20:02:23.367Z,46009,169,2025-11-16T12:07:00.000Z,276.632866,20,2,1,4.6105477666666665,67.20304596666666,-62.592498199999994
47347,2025-11-16T21:05:50.589Z,46009,169,2025-11-16T13:11:00.000Z,309.410154,21,5,1,5.1568359,4.6105477666666665,0.5462881333333334
8400,2025-11-16T18:07:47.817Z,46009,966,2025-11-16T11:06:00.000Z,3492.182758,18,7,1,58.203045966666664,,
27928,2025-11-16T20:02:23.367Z,46009,966,2025-11-16T12:14:00.000Z,696.632866,20,2,1,11.610547766666667,58.203045966666664,-46.592498199999994
47365,2025-11-16T21:05:50.589Z,46009,966,2025-11-16T13:22:00.000Z,969.410154,21,5,1,16.1568359,11.610547766666667,4.546288133333334
8403,2025-11-16T18:07:47.817Z,46011,913M,2025-11-16T11:07:58.000Z,3610.182758,18,7,1,60.16971263333333,,
27931,2025-11-16T20:02:23.367Z,46011,913M,2025-11-16T12:08:32.000Z,368.632866,20,2,1,6.1438811,60.16971263333333,-54.02583153333333
47368,2025-11-16T21:05:50.589Z,46011,913M,2025-11-16T13:07:51.000Z,120.410154,21,5,1,2.0068359,6.1438811,-4.137045199999999
8410,2025-11-16T18:07:47.817Z,46029,170X,2025-11-16T11:11:26.000Z,3818.182758,18,7,1,63.6363793,,
27938,2025-11-16T20:02:23.367Z,46029,170X,2025-11-16T12:11:48.000Z,564.632866,20,2,1,9.410547766666667,63.6363793,-54.225831533333334
47375,2025-11-16T21:05:50.589Z,46029,170X,2025-11-16T13:10:40.000Z,289.410154,21,5,1,4.823502566666666,9.410547766666667,-4.587045200000001
8413,2025-11-16T18:07:47.817Z,46031,170X,2025-11-16T11:06:40.000Z,3532.182758,18,7,1,58.86971263333333,,
27941,2025-11-16T20:02:23.367Z,46031,170X,2025-11-16T12:04:50.000Z,146.632866,20,2,1,2.4438811,58.86971263333333,-56.42583153333333
47378,2025-11-16T21:05:50.589Z,46031,170X,2025-11-16T13:12:33.000Z,402.410154,21,5,1,6.7068359,2.4438811,4.262954799999999
8415,2025-11-16T18:07:47.817Z,46039,170,2025-11-16T11:14:05.000Z,3977.182758,18,7,1,66.2863793,,
27943,2025-11-16T20:02:23.367Z,46039,170,2025-11-16T12:19:06.000Z,1002.632866,20,2,1,16.710547766666668,66.2863793,-49.57583153333333
47380,2025-11-16T21:05:50.589Z,46039,170,2025-11-16T13:41:12.000Z,2121.410154,21,5,1,35.3568359,16.710547766666668,18.646288133333332
8416,2025-11-16T18:07:47.817Z,46039,170X,2025-11-16T11:10:21.000Z,3753.182758,18,7,1,62.553045966666666,,
27944,2025-11-16T20:02:23.367Z,46039,170X,2025-11-16T12:10:28.000Z,484.632866,20,2,1,8.077214433333333,62.553045966666666,-54.475831533333334
47381,2025-11-16T21:05:50.589Z,46039,170X,2025-11-16T13:09:48.000Z,237.410154,21,5,1,3.9568359,8.077214433333333,-4.120378533333334
8421,2025-11-16T18:07:47.817Z,46049,170,2025-11-16T11:13:25.000Z,3937.182758,18,7,1,65.61971263333334,,
27949,2025-11-16T20:02:23.367Z,46049,170,2025-11-16T12:18:28.000Z,964.632866,20,2,1,16.077214433333335,65.61971263333334,-49.5424982
47386,2025-11-16T21:05:50.589Z,46049,170,2025-11-16T13:40:34.000Z,2083.410154,21,5,1,34.72350256666667,16.077214433333335,18.646288133333332
8424,2025-11-16T18:07:47.817Z,46051,170,2025-11-16T11:28:53.000Z,4865.182758,18,7,1,81.0863793,,
27952,2025-11-16T20:02:23.367Z,46051,170,2025-11-16T12:25:46.000Z,1402.632866,20,2,1,23.377214433333332,81.0863793,-57.70916486666667
47389,2025-11-16T21:05:50.589Z,46051,170,2025-11-16T13:38:04.000Z,1933.410154,21,5,1,32.22350256666667,23.377214433333332,8.846288133333335
8429,2025-11-16T18:07:47.817Z,46059,178,2025-11-16T11:08:57.000Z,3669.182758,18,7,1,61.15304596666667,,
27957,2025-11-16T20:02:23.367Z,46059,178,2025-11-16T12:16:42.000Z,858.632866,20,2,1,14.310547766666668,61.15304596666667,-46.8424982
47394,2025-11-16T21:05:50.589Z,46059,178,2025-11-16T13:09:56.000Z,245.410154,21,5,1,4.0901692333333335,14.310547766666668,-10.220378533333335
8436,2025-11-16T18:07:47.817Z,46069,912,2025-11-16T11:09:18.000Z,3690.182758,18,7,1,61.50304596666667,,
27964,2025-11-16T20:02:23.367Z,46069,912,2025-11-16T12:07:51.000Z,327.632866,20,2,1,5.460547766666666,61.50304596666667,-56.042498200000004
47401,2025-11-16T21:05:50.589Z,46069,912,2025-11-16T13:09:24.000Z,213.410154,21,5,1,3.5568359000000003,5.460547766666666,-1.903711866666666
8437,2025-11-16T18:07:47.817Z,46069,912B,2025-11-16T11:07:16.000Z,3568.182758,18,7,1,59.46971263333333,,
27965,2025-11-16T20:02:23.367Z,46069,912B,2025-11-16T12:13:25.000Z,661.632866,20,2,1,11.027214433333334,59.46971263333333,-48.442498199999996
47402,2025-11-16T21:05:50.589Z,46069,912B,2025-11-16T13:28:33.000Z,1362.410154,21,5,1,22.706835899999998,11.027214433333334,11.679621466666664
8438,2025-11-16T18:07:47.817Z,46069,950,2025-11-16T11:10:31.000Z,3763.182758,18,7,1,62.71971263333333,,
27966,2025-11-16T20:02:23.367Z,46069,950,2025-11-16T12:11:20.000Z,536.632866,20,2,1,8.9438811,62.71971263333333,-53.77583153333333
8446,2025-11-16T18:07:47.817Z,46088,856,2025-11-16T11:10:42.000Z,3774.182758,18,7,1,62.90304596666667,,
27974,2025-11-16T20:02:23.367Z,46088,856,2025-11-16T12:17:13.000Z,889.632866,20,2,1,14.827214433333333,62.90304596666667,-48.075831533333336
47410,2025-11-16T21:05:50.589Z,46088,856,2025-11-16T13:14:31.000Z,520.410154,21,5,1,8.673502566666667,14.827214433333333,-6.153711866666667
8455,2025-11-16T18:07:47.817Z,46101,170X,2025-11-16T11:09:14.000Z,3686.182758,18,7,1,61.4363793,,
27984,2025-11-16T20:02:23.367Z,46101,170X,2025-11-16T12:09:43.000Z,439.632866,20,2,1,7.327214433333333,61.4363793,-54.10916486666667
8459,2025-11-16T18:07:47.817Z,46109,170X,2025-11-16T11:05:34.000Z,3466.182758,18,7,1,57.769712633333334,,
27988,2025-11-16T20:02:23.367Z,46109,170X,2025-11-16T12:05:07.000Z,163.632866,20,2,1,2.7272144333333332,57.769712633333334,-55.042498200000004
47419,2025-11-16T21:05:50.589Z,46109,170X,2025-11-16T13:11:04.000Z,313.410154,21,5,1,5.223502566666666,2.7272144333333332,2.496288133333333
8468,2025-11-16T18:07:47.817Z,46129,856,2025-11-16T11:12:26.000Z,3878.182758,18,7,1,64.6363793,,
27996,2025-11-16T20:02:23.367Z,46129,856,2025-11-16T12:15:30.000Z,786.632866,20,2,1,13.110547766666667,64.6363793,-51.52583153333333
47427,2025-11-16T21:05:50.589Z,46129,856,2025-11-16T13:09:50.000Z,239.410154,21,5,1,3.9901692333333334,13.110547766666667,-9.120378533333334
8473,2025-11-16T18:07:47.817Z,46151,903,2025-11-16T11:04:44.000Z,3416.182758,18,7,1,56.9363793,,
28001,2025-11-16T20:02:23.367Z,46151,903,2025-11-16T12:11:59.000Z,575.632866,20,2,1,9.5938811,56.9363793,-47.342498199999994
47432,2025-11-16T21:05:50.589Z,46151,903,2025-11-16T13:10:53.000Z,302.410154,21,5,1,5.040169233333333,9.5938811,-4.553711866666668
8492,2025-11-16T18:07:47.817Z,46209,178,2025-11-16T11:19:47.000Z,4319.182758,18,7,1,71.9863793,,
28020,2025-11-16T20:02:23.367Z,46209,178,2025-11-16T12:10:46.000Z,502.632866,20,2,1,8.377214433333332,71.9863793,-63.60916486666666
47451,2025-11-16T21:05:50.589Z,46209,178,2025-11-16T13:14:01.000Z,490.410154,21,5,1,8.173502566666667,8.377214433333332,-0.20371186666666574
8501,2025-11-16T18:07:47.817Z,46229,161,2025-11-16T11:06:33.000Z,3525.182758,18,7,1,58.75304596666667,,
28030,2025-11-16T20:02:23.367Z,46229,161,2025-11-16T12:12:53.000Z,629.632866,20,2,1,10.493881100000001,58.75304596666667,-48.259164866666666
47459,2025-11-16T21:05:50.589Z,46229,161,2025-11-16T13:11:39.000Z,348.410154,21,5,1,5.806835899999999,10.493881100000001,-4.687045200000002
8505,2025-11-16T18:07:47.817Z,46249,903,2025-11-16T11:09:00.000Z,3672.182758,18,7,1,61.203045966666664,,
28034,2025-11-16T20:02:23.367Z,46249,903,2025-11-16T12:06:51.000Z,267.632866,20,2,1,4.460547766666666,61.203045966666664,-56.7424982
47463,2025-11-16T21:05:50.589Z,46249,903,2025-11-16T13:14:51.000Z,540.410154,21,5,1,9.0068359,4.460547766666666,4.546288133333334
8514,2025-11-16T18:07:47.817Z,46279,911,2025-11-16T11:06:40.000Z,3532.182758,18,7,1,58.86971263333333,,
28043,2025-11-16T20:02:23.367Z,46279,911,2025-11-16T12:07:54.000Z,330.632866,20,2,1,5.510547766666666,58.86971263333333,-53.35916486666666
47472,2025-11-16T21:05:50.589Z,46279,911,2025-11-16T13:10:20.000Z,269.410154,21,5,1,4.490169233333333,5.510547766666666,-1.020378533333333
8516,2025-11-16T18:07:47.817Z,46281,900,2025-11-16T11:08:26.000Z,3638.182758,18,7,1,60.6363793,,
28045,2025-11-16T20:02:23.367Z,46281,900,2025-11-16T12:10:18.000Z,474.632866,20,2,1,7.910547766666666,60.6363793,-52.725831533333334
47474,2025-11-16T21:05:50.589Z,46281,900,2025-11-16T13:09:25.000Z,214.410154,21,5,1,3.573502566666667,7.910547766666666,-4.3370451999999995
8528,2025-11-16T18:07:47.817Z,46289,964,2025-11-16T11:05:37.000Z,3469.182758,18,7,1,57.81971263333333,,
28057,2025-11-16T20:02:23.367Z,46289,964,2025-11-16T12:39:31.000Z,2227.632866,20,2,1,37.12721443333333,57.81971263333333,-20.692498200000003
47486,2025-11-16T21:05:50.589Z,46289,964,2025-11-16T13:19:01.000Z,790.410154,21,5,1,13.173502566666667,37.12721443333333,-23.953711866666662
8529,2025-11-16T18:07:47.817Z,46289,965,2025-11-16T11:38:51.000Z,5463.182758,18,7,1,91.05304596666666,,
28058,2025-11-16T20:02:23.367Z,46289,965,2025-11-16T12:16:07.000Z,823.632866,20,2,1,13.727214433333334,91.05304596666666,-77.32583153333333
47487,2025-11-16T21:05:50.589Z,46289,965,2025-11-16T13:27:50.000Z,1319.410154,21,5,1,21.990169233333333,13.727214433333334,8.2629548
8531,2025-11-16T18:07:47.817Z,46291,178,2025-11-16T11:15:10.000Z,4042.182758,18,7,1,67.36971263333334,,
28060,2025-11-16T20:02:23.367Z,46291,178,2025-11-16T12:06:51.000Z,267.632866,20,2,1,4.460547766666666,67.36971263333334,-62.90916486666667
47489,2025-11-16T21:05:50.589Z,46291,178,2025-11-16T13:09:47.000Z,236.410154,21,5,1,3.9401692333333336,4.460547766666666,-0.5203785333333326
8532,2025-11-16T18:07:47.817Z,46291,913,2025-11-16T11:08:38.000Z,3650.182758,18,7,1,60.8363793,,
28061,2025-11-16T20:02:23.367Z,46291,913,2025-11-16T12:09:36.000Z,432.632866,20,2,1,7.210547766666666,60.8363793,-53.62583153333333
47490,2025-11-16T21:05:50.589Z,46291,913,2025-11-16T13:10:32.000Z,281.410154,21,5,1,4.690169233333333,7.210547766666666,-2.520378533333333
8534,2025-11-16T18:07:47.817Z,46299,178,2025-11-16T11:08:17.000Z,3629.182758,18,7,1,60.486379299999996,,
28063,2025-11-16T20:02:23.367Z,46299,178,2025-11-16T12:15:25.000Z,781.632866,20,2,1,13.027214433333334,60.486379299999996,-47.45916486666666
47492,2025-11-16T21:05:50.589Z,46299,178,2025-11-16T13:25:00.000Z,1149.410154,21,5,1,19.156835899999997,13.027214433333334,6.129621466666663
8537,2025-11-16T18:07:47.817Z,46301,903,2025-11-16T11:07:27.000Z,3579.182758,18,7,1,59.65304596666667,,
28066,2025-11-16T20:02:23.367Z,46301,903,2025-11-16T12:09:10.000Z,406.632866,20,2,1,6.777214433333333,59.65304596666667,-52.87583153333333
47495,2025-11-16T21:05:50.589Z,46301,903,2025-11-16T13:13:20.000Z,449.410154,21,5,1,7.490169233333333,6.777214433333333,0.7129548000000003
8548,2025-11-16T18:07:47.817Z,46331,901M,2025-11-16T11:07:22.000Z,3574.182758,18,7,1,59.56971263333333,,
28077,2025-11-16T20:02:23.367Z,46331,901M,2025-11-16T12:10:50.000Z,506.632866,20,2,1,8.4438811,59.56971263333333,-51.12583153333333
47506,2025-11-16T21:05:50.589Z,46331,901M,2025-11-16T13:16:46.000Z,655.410154,21,5,1,10.923502566666667,8.4438811,2.479621466666666
8554,2025-11-16T18:07:47.817Z,46339,901M,2025-11-16T11:08:18.000Z,3630.182758,18,7,1,60.50304596666667,,
28083,2025-11-16T20:02:23.367Z,46339,901M,2025-11-16T12:18:54.000Z,990.632866,20,2,1,16.51054776666667,60.50304596666667,-43.9924982
47512,2025-11-16T21:05:50.589Z,46339,901M,2025-11-16T13:14:16.000Z,505.410154,21,5,1,8.423502566666667,16.51054776666667,-8.087045200000002
8556,2025-11-16T18:07:47.817Z,46339,912B,2025-11-16T11:09:56.000Z,3728.182758,18,7,1,62.1363793,,
28085,2025-11-16T20:02:23.367Z,46339,912B,2025-11-16T12:05:25.000Z,181.632866,20,2,1,3.0272144333333335,62.1363793,-59.10916486666667
47514,2025-11-16T21:05:50.589Z,46339,912B,2025-11-16T13:11:59.000Z,368.410154,21,5,1,6.140169233333333,3.0272144333333335,3.1129548
8560,2025-11-16T18:07:47.817Z,46349,912,2025-11-16T11:26:13.000Z,4705.182758,18,7,1,78.41971263333333,,
28089,2025-11-16T20:02:23.367Z,46349,912,2025-11-16T12:06:32.000Z,248.632866,20,2,1,4.1438811,78.41971263333333,-74.27583153333333
47518,2025-11-16T21:05:50.589Z,46349,912,2025-11-16T13:09:43.000Z,232.410154,21,5,1,3.8735025666666667,4.1438811,-0.27037853333333306
8569,2025-11-16T18:07:47.817Z,46361,912,2025-11-16T11:18:42.000Z,4254.182758,18,7,1,70.90304596666667,,
28098,2025-11-16T20:02:23.367Z,46361,912,2025-11-16T12:26:31.000Z,1447.632866,20,2,1,24.127214433333332,70.90304596666667,-46.77583153333333
47527,2025-11-16T21:05:50.589Z,46361,912,2025-11-16T13:22:42.000Z,1011.410154,21,5,1,16.8568359,24.127214433333332,-7.270378533333332
8572,2025-11-16T18:07:47.817Z,46369,912,2025-11-16T11:18:49.000Z,4261.182758,18,7,1,71.01971263333333,,
28101,2025-11-16T20:02:23.367Z,46369,912,2025-11-16T12:17:23.000Z,899.632866,20,2,1,14.993881100000001,71.01971263333333,-56.025831533333324
47530,2025-11-16T21:05:50.589Z,46369,912,2025-11-16T13:19:09.000Z,798.410154,21,5,1,13.306835900000001,14.993881100000001,-1.6870452
8576,2025-11-16T18:07:47.817Z,46371,912B,2025-11-16T11:19:17.000Z,4289.182758,18,7,1,71.4863793,,
28105,2025-11-16T20:02:23.367Z,46371,912B,2025-11-16T12:07:36.000Z,312.632866,20,2,1,5.210547766666666,71.4863793,-66.27583153333333
47534,2025-11-16T21:05:50.589Z,46371,912B,2025-11-16T13:23:10.000Z,1039.410154,21,5,1,17.323502566666665,5.210547766666666,12.112954799999999
8587,2025-11-16T18:07:47.817Z,46389,961M,2025-11-16T11:11:45.000Z,3837.182758,18,7,1,63.953045966666664,,
28116,2025-11-16T20:02:23.367Z,46389,961M,2025-11-16T12:19:32.000Z,1028.632866,20,2,1,17.143881099999998,63.953045966666664,-46.80916486666666
47544,2025-11-16T21:05:50.589Z,46389,961M,2025-11-16T13:10:04.000Z,253.410154,21,5,1,4.223502566666666,17.143881099999998,-12.92037853333333
8588,2025-11-16T18:07:47.817Z,46391,858,2025-11-16T11:06:12.000Z,3504.182758,18,7,1,58.40304596666667,,
28117,2025-11-16T20:02:23.367Z,46391,858,2025-11-16T12:08:19.000Z,355.632866,20,2,1,5.927214433333333,58.40304596666667,-52.475831533333334
47545,2025-11-16T21:05:50.589Z,46391,858,2025-11-16T13:09:03.000Z,192.410154,21,5,1,3.2068359,5.927214433333333,-2.720378533333333
